ID,Absatz
2.500,"Die Religion unseres Welttheils ist nicht die Sache eines eigenwilligen Geschmacks, sondern von ehrwürdigerem Ursprunge. Daher können auch nur die Ausschweifungen in derselben und das, was darin den Menschen eigenthümlich angehört, Zeichen von den verschiedenen Nationaleigenschaften abgeben. Ich bringe diese Ausschweifungen unter folgende Hauptbegriffe: Leichtgläubigkeit (Credulität), Aberglaube (Superstition), Schwärmerei (Fanaticism) und Gleichgültigkeit (Indifferentism). Leichtgläubig ist mehrentheils der unwissende Theil einer jeden Nation, ob er gleich kein merkliches feineres Gefühl hat. Die Überredung kommt lediglich auf das Hörensagen und das scheinbare Ansehen an, ohne daß einige Art des feinern Gefühls dazu die Triebfeder enthielte. Die Beispiele ganzer Völker von dieser Art muß man in Norden suchen. Der Leichtgläubige, wenn er von abenteuerlichem Geschmack ist, wird abergläubisch. Dieser Geschmack ist sogar an sich selbst ein Grund etwas leichter zu glauben *) , und von zwei Menschen, deren der eine von diesem Gefühl angesteckt, der andere aber von kalter und gemäßigter Gemüthsart ist, wird der erstere, wenn er gleich wirklich mehr Verstand hat, dennoch durch seine herrschende Neigung eher verleitet werden etwas Unnatürliches zu glauben, als der andere, welchen nicht seine Einsicht, sondern sein gemeines und phlegmatisches Gefühl vor dieser Ausschweifung bewahrt. Der Abergläubische in der Religion stellt zwischen sich und dem höchsten Gegenstande der Verehrung gerne gewisse mächtige und erstaunliche Menschen, Riesen so zu reden der Heiligkeit, denen die Natur gehorcht und deren beschwörende Stimme die eiserne Thore des Tartarus auf- oder zuschließt, die, indem sie mit ihrem Haupte den Himmel berühren, ihren Fuß noch auf der niederen Erde stehen haben. Die Unterweisung der gesunden Vernunft wird demnach in Spanien große Hindernisse zu überwinden haben, nicht darum weil sie die Unwissenheit daselbst zu vertreiben hat, sondern weil ein seltsamer Geschmack ihr entgegensteht, welchem das Natürliche gemein ist, und der niemals glaubt in einer erhabenen Empfindung zu sein, wenn sein Gegenstand nicht abenteuerlich ist. Die Schwärmerei ist so zu sagen eine andächtige Vermessenheit und wird durch einen gewissen Stolz und ein gar zu großes Zutrauen zu sich selbst veranlaßt, um den himmlischen Naturen näher zu treten und sich durch einen erstaunlichen Flug über die gewöhnliche und vorgeschriebene Ordnung zu erheben. Der Schwärmer redet nur von unmittelbarer Eingebung und vom beschaulichen Leben, indessen daß der Abergläubische vor den Bildern großer wunderthätiger Heiligen Gelübde thut und sein Zutrauen auf die eingebildete und unnachahmliche Vorzüge anderer Personen von seiner eigenen Natur setzt. Selbst die Ausschweifungen führen, wie wir oben bemerkt haben, Zeichen des Nationalgefühls bei sich, und so ist der Fanaticismus *) wenigstens in den vorigen Zeiten am meisten in Deutschland und England anzutreffen gewesen und ist gleichsam ein unnatürlicher Auswuchs des edlen Gefühls, welches zu dem Charakter dieser Völker gehört, und überhaupt bei weitem nicht so schädlich, als die abergläubische Neigung, wenn er gleich im Anfange ungestüm ist, weil die Erhitzung eines schwärmerischen Geistes allmählig verkühlt und seiner Natur nach endlich zur ordentlichen Mäßigung gelangen muß, anstatt daß der Aberglaube sich in einer ruhigen und leidenden Gemüthsbeschaffenheit unvermerkt tiefer einwurzelt und dem gefesselten Menschen das Zutrauen gänzlich benimmt, sich von einem schädlichen Wahne jemals zu befreien. Endlich ist ein Eiteler und Leichtsinniger jederzeit ohne stärkeres Gefühl für das Erhabene, und seine Religion ist ohne Rührung, mehrentheils nur eine Sache der Mode, welche er mit aller Artigkeit begeht und kalt bleibt. Dieses ist der praktische Indifferentismus, zu welchem der französische Nationalgeist am meisten geneigt zu sein scheint, wovon bis zur frevelhaften Spötterei nur ein Schritt ist und der im Grunde, wenn auf den inneren Werth gesehen wird, von einer gänzlichen Absagung wenig voraus hat."
8.341,"Das Zweckwidrige in der Welt aber, was der Weisheit ihres Urhebers entgegengesetzt werden könnte, ist nun dreifacher Art:"
9.628,"Und hierauf gründet sich die Eintheilung aller Vernunftschlüsse in kategorische, hypothetische und disjunctive."
9.640,"Das Princip, worauf die Möglichkeit und Gültigkeit aller kategorischen Vernunftschlüsse beruht, ist dieses:"
4.1039,Eintheilung aller möglichen Principien der Sittlichkeit aus dem angenommenen Grundbegriffe der Heteronomie.
9.334,"Die rationale Gewißheit ist hinwiederum entweder mathematische oder philosophische Gewißheit. Jene ist intuitiv, diese discursiv."
9.696,Das Princip der disjunctiven Vernunftschlüsse ist der Grundsatz des ausschließenden Dritten:
9.645,Aus der Natur und dem Princip der kategorischen Vernunftschlüsse fließen folgende Regeln für dieselben:
,freier Wille
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
6.937,"Die, wenn gleich nicht vornehmste, doch erste Pflicht des Menschen gegen sich selbst in der Qualität seiner Thierheit ist die Selbsterhaltung in seiner animalischen Natur."
4.1047,Der Begriff der Freiheit ist der Schlüssel zur Erklärung der Autonomie des Willens.
6.1117,"Ein jeder Mensch hat rechtmäßigen Anspruch auf Achtung von seinen Nebenmenschen, und wechselseitig ist er dazu auch gegen jeden Anderen verbunden."
3.694,"Es ist keine Freiheit, sondern alles in der Welt geschieht lediglich nach Gesetzen der Natur."
7.694,Von dem höchsten moralisch=physischen Gut.
2.132,Alle Menschen sind Sünder; Alle Menschen sind vernünftig; Also einige Vernünftige sind Sünder.
7.256,Vom Egoism.
3.5,Gnädiger Herr!
8.347,Erstlich die Heiligkeit desselben als Gesetzgebers (Schöpfers) im Gegensatze mit dem Moralisch-Bösen in der Welt.
,"Grund für das Handeln, Willensbegrenzung"
6.1042,"Die Pflicht des Menschen gegen sich selbst in Ansehung seiner physischen Vollkommenheit ist aber nur weite und unvollkommene Pflicht: weil sie zwar ein Gesetz für die Maxime der Handlungen enthält, in Ansehung der Handlungen selbst aber ihrer Art und ihrem Grade nach nichts bestimmt, sondern der freien Willkür einen Spielraum verstattet."
6.835,"1. Eigene Vollkommenheit als Zweck, der zugleich Pflicht ist."
6.348,"Das Recht ist also der Inbegriff der Bedingungen, unter denen die Willkür des einen mit der Willkür des andern nach einem allgemeinen Gesetze der Freiheit zusammen vereinigt werden kann."
2.200,3. Das nothwendige Wesen ist einig.
6.1001,"Mehr oder weniger kann man diese Pflicht in Beziehung auf die Würde der Menschheit in uns, mithin auch gegen uns selbst in folgenden Beispielen erkennbar machen."
6.88,"Das Ideal der Gott wohlgefälligen Menschheit (mithin einer moralischen Vollkommenheit, so wie sie an einem von Bedürfnissen und Neigungen abhängigen Weltwesen möglich ist) können wir uns nun nicht anders denken, als unter der Idee eines Menschen, der nicht allein alle Menschenpflicht selbst auszuüben, zugleich auch durch Lehre und Beispiel das Gute in größtmöglichem Umfange um sich auszubreiten, sondern auch, obgleich durch die größten Anlockungen versucht, dennoch alle Leiden bis zum schmählichsten Tode um des Weltbesten willen und selbst für seine Feinde zu übernehmen bereitwillig wäre. - Denn der Mensch kann sich keinen Begriff von dem Grade und der Stärke einer Kraft, dergleichen die einer moralischen Gesinnung ist, machen, als wenn er sie mit Hindernissen ringend und unter den größtmöglichen Anfechtungen dennoch überwindend sich vorstellt."
6.1077,"Es fällt nicht von selbst in die Augen: daß ein solches Gesetz überhaupt in der Vernunft liege; vielmehr scheint die Maxime: ""Ein jeder für sich, Gott (das Schicksal) für uns alle,"" die natürlichste zu sein."
6.391,Eintheilung nach dem objectiven Verhältniß des Gesetzes zur Pflicht.
6.317,Verbindlichkeit ist die Nothwendigkeit einer freien Handlung unter einem kategorischen Imperativ der Vernunft.
4.1071,"Alle Menschen denken sich dem Willen nach als frei. Daher kommen alle Urtheile über Handlungen als solche, die hätten geschehen sollen, ob sie gleich nicht geschehen sind. Gleichwohl ist diese Freiheit kein Erfahrungsbegriff und kann es auch nicht sein, weil er immer bleibt, obgleich die Erfahrung das Gegentheil von denjenigen Forderungen zeigt, die unter Voraussetzung derselben als nothwendig vorgestellt werden. Auf der anderen Seite ist es eben so nothwendig, daß alles, was geschieht, nach Naturgesetzen unausbleiblich bestimmt sei, und diese Naturnothwendigkeit ist auch kein Erfahrungsbegriff, eben darum weil er den Begriff der Nothwendigkeit, mithin einer Erkenntniß a priori bei sich führt. Aber dieser Begriff von einer Natur wird durch Erfahrung bestätigt und muß selbst unvermeidlich vorausgesetzt werden, wenn Erfahrung, d. i. nach allgemeinen Gesetzen zusammenhängende Erkenntniß der Gegenstände der Sinne, möglich sein soll. Daher ist Freiheit nur eine Idee der Vernunft, deren objective Realität an sich zweifelhaft ist, Natur aber ein Verstandesbegriff, der seine Realität an Beispielen der Erfahrung beweiset und nothwendig beweisen muß."
,Gibt es einen Grund für das Handeln?
7.690,Von dem höchsten physischen Gut.
4.1232,Die aller Materie wesentliche Anziehung ist eine unmittelbare Wirkung derselben auf andere durch den leeren Raum.
6.381,Das angeborne Recht ist nur ein einziges.
6.884,Von der Tugend überhaupt.
7.193,"Sie heißt ihm ""die Kunst das menschliche Leben zu verlängern."""
6.34,"1. Die Anlage für die Thierheit des Menschen, als eines lebenden;"
4.1053,"Von dem Interesse, welches den Ideen der Sittlichkeit anhängt."
3.694,"Es ist keine Freiheit, sondern alles in der Welt geschieht lediglich nach Gesetzen der Natur."
7.190,Von der Macht des Gemüths des Menschen über seine krankhafte Gefühle durch den bloßen festen Vorsatz Meister zu sein.
7.694,Von dem höchsten moralisch=physischen Gut.
,Linguistik
7.753,Von der Physiognomik.
9.2064,Religion.
9.2158,Religion.
9.2146,Religion.
7.756,Von der Leitung der Natur zur Physiognomik.
8.631,Von den übersinnlichen Gegenständen unserer Erkenntniß.
7.593,Anthropologische Bemerkungen über den Geschmack.
8.618,Von der physischen Wirkung der Philosophie.
7.759,Eintheilung der Physiognomik.
5.692,Der Kritik der ästhetischen Urtheilskraft
,"analytische Philosophie, Metakritik des Purismus der Vernunft, Formalismus"
6.313,( Philosophia practica universalis. )
3.592,"In dem Verfahren der rationalen Psychologie herrscht ein Paralogism, der durch folgenden Vernunftschluß dargestellt wird."
4.34,Von dem Unterschiede analytischer und synthetischer Urtheile.
5.160,Kritische Beleuchtung der Analytik der reinen praktischen Vernunft.
5.108,Der Analytik der praktischen Vernunft
3.937,Entdeckung und Erklärung des dialektischen Scheins in allen transscendentalen Beweisen vom Dasein eines nothwendigen Wesens.
5.692,Der Kritik der ästhetischen Urtheilskraft
5.544,Deduction der reinen ästhetischen Urtheile.
3.739,Auf der Seite des Empirismus in Bestimmung der kosmologischen Ideen oder der Antithesis findet sich
3.58,"Die Kritik der Vernunft führt also zuletzt nothwendig zur Wissenschaft, der dogmatische Gebrauch derselben ohne Kritik dagegen auf grundlose Behauptungen, denen man eben so scheinbare entgegensetzen kann, mithin zum Scepticismus."
,Welcher Sprachlichkeit oder Sprachbedingtheit unterliegt das Denken?
9.156,"Diese wesentliche ästhetische Vollkommenheit ist es auch, welche unter allen mit der logischen Vollkommenheit sich verträgt und am besten mit ihr verbinden läßt."
8.187,Was heißt: Sich im Denken orientiren?
9.863,"Von den Sinnen fangen sich unsere Erkenntnisse an. Sie geben uns die Materie, der die Vernunft nur eine schickliche Form ertheilt. Der Grund aller Kenntnisse liegt also in den Sinnen und in der Erfahrung, welche letztere entweder unsere eigne oder eine fremde ist."
5.63,"Reine Vernunft ist für sich allein praktisch und giebt (dem Menschen) ein allgemeines Gesetz, welches wir das Sittengesetz nennen."
6.316,Folgende Begriffe sind der Metaphysik der Sitten in ihren beiden Theilen gemein.
7.330,Von den fünf Sinnen.
7.524,Von dem specifischen Unterschiede des vergleichenden und des vernünftelnden Witzes.
9.362,"Vernunft ist zwar ein thätiges Princip, das nichts von bloßer Autorität Anderer, auch nicht einmal, wenn es ihren reinen Gebrauch gilt, von der Erfahrung entlehnen soll. Aber die Trägheit sehr vieler Menschen macht, daß sie lieber in Anderer Fußtapfen treten als ihre eigenen Verstandeskräfte anstrengen. Dergleichen Menschen können immer nur Copien von Andern werden, und wären alle von der Art, so würde die Welt ewig auf einer und derselben Stelle bleiben. Es ist daher höchst nöthig und wichtig: die Jugend nicht, wie es gewöhnlich geschieht, zum bloßen Nachahmen anzuhalten."
4.9,"Die menschliche Vernunft hat das besondere Schicksal in einer Gattung ihrer Erkenntnisse: daß sie durch Fragen belästigt wird, die sie nicht abweisen kann, denn sie sind ihr durch die Natur der Vernunft selbst aufgegeben, die sie aber auch nicht beantworten kann, denn sie übersteigen alles Vermögen der menschlichen Vernunft."
6.883,3) Tugend muß (gleich der Klugheit) der Erfahrung abgelernt werden.
,Sprachlichkeit
7.265,Über die Förmlichkeit der egoistischen Sprache.
6.316,Folgende Begriffe sind der Metaphysik der Sitten in ihren beiden Theilen gemein.
7.290,Von der Sinnlichkeit im Gegensatz mit dem Verstande.
6.385,Eintheilung der Metaphysik der Sitten überhaupt.
9.156,"Diese wesentliche ästhetische Vollkommenheit ist es auch, welche unter allen mit der logischen Vollkommenheit sich verträgt und am besten mit ihr verbinden läßt."
5.63,"Reine Vernunft ist für sich allein praktisch und giebt (dem Menschen) ein allgemeines Gesetz, welches wir das Sittengesetz nennen."
9.2051,Sitten und Charakter der Nation.
7.330,Von den fünf Sinnen.
7.338,Vom Gehör.
7.524,Von dem specifischen Unterschiede des vergleichenden und des vernünftelnden Witzes.
,"Unterschiede in der Sprache, Wortbedeutung, Aussage"
9.156,"Diese wesentliche ästhetische Vollkommenheit ist es auch, welche unter allen mit der logischen Vollkommenheit sich verträgt und am besten mit ihr verbinden läßt."
8.187,Was heißt: Sich im Denken orientiren?
7.524,Von dem specifischen Unterschiede des vergleichenden und des vernünftelnden Witzes.
3.927,"Alle Blendwerke im Schließen entdecken sich am leichtesten, wenn man sie auf schulgerechte Art vor Augen stellt. Hier ist eine solche Darstellung."
9.863,"Von den Sinnen fangen sich unsere Erkenntnisse an. Sie geben uns die Materie, der die Vernunft nur eine schickliche Form ertheilt. Der Grund aller Kenntnisse liegt also in den Sinnen und in der Erfahrung, welche letztere entweder unsere eigne oder eine fremde ist."
6.147,"Es ist nur eine wahre Religion; aber es kann vielerlei Arten des Glaubens geben. - Man kann hinzusetzen, daß in den mancherlei sich der Verschiedenheit ihrer Glaubensarten wegen von einander absondernden Kirchen dennoch eine und dieselbe wahre Religion anzutreffen sein kann."
7.265,Über die Förmlichkeit der egoistischen Sprache.
4.1324,Dieser Lehrsatz bestimmt die Modalität der Bewegung in Ansehung der Phoronomie.
9.2441,"Was ist denn aber Religion? Religion ist das Gesetz in uns, in so fern es durch einen Gesetzgeber und Richter über uns Nachdruck erhält; sie ist eine auf die Erkenntniß Gottes angewandte Moral. Verbindet man Religion nicht mit Moralität, so wird Religion blos zur Gunstbewerbung. Lobpreisungen, Gebete, Kirchengehen sollen nur dem Menschen neue Stärke, neuen Muth zur Besserung geben, oder der Ausdruck eines von der Pflichtvorstellung beseelten Herzens sein. Sie sind nur Vorbereitungen zu guten Werken, nicht aber selbst gute Werke, und man kann dem höchsten Wesen nicht anders gefällig werden, als dadurch daß man ein besserer Mensch werde."
6.316,Folgende Begriffe sind der Metaphysik der Sitten in ihren beiden Theilen gemein.
,Welchen Einfluß hat die Sprache auf die Gedanken?
8.446,Etwas über den Einfluß des Mondes auf die Witterung.
2.790,Von den verschiedenen Racen der Menschen.
9.2061,"Von den Wissenschaften, der Sprache und den Gesetzen."
1.674,Enthält eine Vergleichung zwischen den Einwohnern der Gestirne.
1.751,"der Planeten eben dieselbe Ursache, welche überhaupt die allgemeine Bewegungsquelle der Natur ist, nämlich die Anziehung, zu erkennen: so wird diese Erklärungsart durch das natürliche Vorrecht seines Grundbegriffes und durch eine ungezwungene Folge aus demselben ihre Rechtmäßigkeit bewähren."
7.690,Von dem höchsten physischen Gut.
7.344,Von den Sinnen des Geschmacks und des Riechens.
7.396,Von dem sinnlichen Dichtungsvermögen nach seinen verschiedenen Arten.
6.884,Von der Tugend überhaupt.
1.675,"Ob alle Planeten bewohnt seien? Ursache daran zu zweifeln. Grund der physischen Verhältnisse zwischen den Bewohnern verschiedener Planeten. Betrachtung des Menschen. Ursachen der Unvollkommenheit seiner Natur. Natürliches Verhältniß der körperlichen Eigenschaften der belebten Creaturen nach ihrem verschiedenen Abstande von der Sonne. Folgen dieses Verhältnisses auf ihre geistige Fähigkeiten. Vergleichung der denkenden Naturen auf verschiedenen Himmelskörpern. Bestätigung aus gewissen Umständen ihrer Wohnplätze. Fernerer Beweis aus den Anstalten der göttlichen Vorsehung, die zu ihrem Besten gemacht sind. Kurze Ausschweifung."
,ratio cognoscendi
1.945,"PROP. I. Veritatum omnium non datur principium UNICUM, absolute primum, catholicon."
9.689,Das Princip der hypothetischen Schlüsse ist der Satz des Grundes: A ratione ad rationatum; a negatione rationati ad negationem rationis valet consequentia.
1.1000,PROP. X. Corollaria quaedam genuina principii rationis determinantis exponere.
4.624,"Es giebt synthetische Urtheile a posteriori, deren Ursprung empirisch ist; aber es giebt auch deren, die a priori gewiß sind, und die aus reinem Verstande und Vernunft entspringen. Beide kommen aber darin überein, daß sie nach dem Grundsatze der Analysis, nämlich dem Satze des Widerspruchs, allein nimmermehr entspringen können; sie erfordern noch ein ganz anderes Prinzip, ob sie zwar aus jedem Grundsatze, welcher er auch sei, jederzeit dem Satze des Widerspruchs gemäß abgeleitet werden müssen, denn nichts darf diesem Grundsatze zuwider sein, obgleich eben nicht alles daraus abgeleitet werden kann. Ich will die synthetischen Urtheile zuvor unter Classen bringen."
9.758,Die gegebenen Begriffe einer analytischen Definition sind entweder a priori oder a posteriori gegeben; so wie die gemachten Begriffe einer synthetischen Definition entweder a priori oder a posteriori gemacht sind.
9.765,§. 104. Analytische Definitionen durch Zergliederung a priori oder a posteriori gegebene Begriffe.
3.316,"Auf solche Weise sind synthetische Urtheile a priori möglich, wenn wir die formalen Bedingungen der Anschauung a priori, die Synthesis der Einbildungskraft und die nothwendige Einheit derselben in einer transscendentalen Apperception, auf ein mögliches Erfahrungserkenntniß überhaupt beziehen und sagen: die Bedingungen der Möglichkeit der Erfahrung überhaupt sind zugleich Bedingungen der Möglichkeit der Gegenstände der Erfahrung und haben darum objective Gültigkeit in einem synthetischen Urtheile a priori."
3.241,"Diese Synthesis des Mannigfaltigen der sinnlichen Anschauung, die a priori möglich und nothwendig ist, kann figürlich ( synthesis speciosa ) genannt werden zum Unterschiede von derjenigen, welche in Ansehung des Mannigfaltigen einer Anschauung überhaupt in der bloßen Kategorie gedacht würde und Verstandesverbindung ( synthesis intellectualis ) heißt; beide sind transscendental, nicht bloß weil sie selbst a priori vorgehen, sondern auch die Möglichkeit anderer Erkenntniß a priori gründen."
3.1061,"Synthetische Sätze, die auf Dinge überhaupt, deren Anschauung sich a priori gar nicht geben läßt, gehen, sind transscendental. Demnach lassen sich transscendentale Sätze niemals durch Construction der Begriffe, sondern nur nach Begriffen a priori geben. Sie enthalten bloß die Regel, nach der eine gewisse synthetische Einheit desjenigen, was nicht a priori anschaulich vorgestellt werden kann (der Wahrnehmungen), empirisch gesucht werden soll. Sie können aber keinen einzigen ihrer Begriffe a priori in irgend einem Falle darstellen, sondern thun dieses nur a posteriori, vermittelst der Erfahrung, die nach jenen synthetischen Grundsätzen allererst möglich wird."
4.263,"Auf solche Weise sind synthetische Urtheile a priori möglich, wenn wir die formale Bedingungen der Anschauung a priori, die Synthesis der Einbildungskraft und die nothwendige Einheit derselben in einer transscendentalen Apperception, auf ein mögliches Erfahrungserkenntniß überhaupt beziehen und sagen: die Bedingungen der Möglichkeit der Erfahrung überhaupt sind zugleich Bedingungen der Möglichkeit der Gegenstände der Erfahrung und haben darum objective Gültigkeit in einem synthetischen Urtheile a priori."
,"Autonomie, Dualismus von Natur und Freiheit"
4.1035,Die Autonomie des Willens als oberstes Princip der Sittlichkeit.
4.1039,Eintheilung aller möglichen Principien der Sittlichkeit aus dem angenommenen Grundbegriffe der Heteronomie.
4.1047,Der Begriff der Freiheit ist der Schlüssel zur Erklärung der Autonomie des Willens.
4.1037,Die Heteronomie des Willens als der Quell aller unächten Principien der Sittlichkeit.
6.686,"Alle wahre Republik aber ist und kann nichts anders sein, als ein repräsentatives System des Volks, um im Namen desselben, durch alle Staatsbürger vereinigt, vermittelst ihrer Abgeordneten (deputirten) ihre Rechte zu besorgen. Sobald aber ein Staatsoberhaupt der Person nach (es mag sein König, Adelstand, oder die ganze Volkszahl, der demokratische Verein) sich auch repräsentiren läßt, so repräsentirt das vereinigte Volk nicht bloß den Souverän, sondern es ist dieser selbst; denn in ihm (dem Volk) befindet sich ursprünglich die oberste Gewalt, von der alle Rechte der Einzelnen, als bloßer Unterthanen (allenfalls als Staatsbeamten), abgeleitet werden müssen, und die nunmehr errichtete Republik hat nun nicht mehr nöthig, die Zügel der Regierung aus den Händen zu lassen und sie denen wieder zu übergeben, die sie vorher geführt hatten, und die nun alle neue Anordnungen durch absolute Willkür wieder vernichten könnten."
8.330,"Bei der Anarchie, welche unter dem philosophirenden Volke unvermeidlicher Weise herrscht, weil es blos ein unsichtbares Ding, die Vernunft, für seinen alleinigen Oberherrn erkennt, ist es immer eine Nothhülfe gewesen, den unruhigen Haufen um irgend einen großen Mann, als den Vereinigungspunkt, zu versammlen. Allein diesen zu verstehen, war für die, welche ihren eigenen Verstand nicht mitbrachten, oder ihn zu brauchen nicht Lust hatten, oder, ob es ihnen gleich an beidem nicht mangelte, sich doch anstellten, als ob sie den ihrigen nur von einem anderen zu Lehne trügen, eine Schwierigkeit, welche eine daurende Verfassung zu erzeugen bisher verhinderte und noch eine gute Zeit wenigstens sehr erschweren wird."
6.1050,Also sind alle Pflichten gegen sich selbst in Ansehung des Zwecks der Menschheit in unserer eigenen Person nur unvollkommene Pflichten.
9.1705,E. Fünfzehichte Thiere.
7.265,Über die Förmlichkeit der egoistischen Sprache.
6.1032,Der Pflichten gegen sich selbst
,Die Moral ist ein allgemeingültiges Gesetz und daher ein formales Prinzip.
6.398,"Von der Eintheilung der Moral, als eines Systems der Pflichten überhaupt."
6.883,3) Tugend muß (gleich der Klugheit) der Erfahrung abgelernt werden.
7.694,Von dem höchsten moralisch=physischen Gut.
6.1127,Von den die Pflicht der Achtung für andere Menschen verletzenden Lastern.
5.63,"Reine Vernunft ist für sich allein praktisch und giebt (dem Menschen) ein allgemeines Gesetz, welches wir das Sittengesetz nennen."
6.937,"Die, wenn gleich nicht vornehmste, doch erste Pflicht des Menschen gegen sich selbst in der Qualität seiner Thierheit ist die Selbsterhaltung in seiner animalischen Natur."
4.1051,Freiheit muß als Eigenschaft des Willens aller vernünftigen Wesen vorausgesetzt werden.
6.6,"Moral also führt unumgänglich zur Religion, wodurch sie sich zur Idee eines machthabenden moralischen Gesetzgebers außer dem Menschen erweitert *) , in dessen Willen dasjenige Endzweck (der Weltschöpfung) ist, was zugleich der Endzweck des Menschen sein kann und soll."
2.110,2. Vernünftig ist ein Merkmal der menschlichen Seele;
7.324,Von dem erlaubten moralischen Schein.
,Handeln
